provincia,localidad,cantidad_de_ambiente,precio_medio,precio_m2_cubierto_medio_localidad
Zona Sur (GBA),"Abril Club de Campo, Guillermo Hudson",4,2866.6666666666665,13.679012345679013
Zona Sur (GBA),"Abril Club de Campo, Guillermo Hudson",5,2740.0,9.855756366189896
Zona Sur (GBA),"Abril Club de Campo, Guillermo Hudson",6,2842.8571428571427,8.327519165560961
Zona Norte (GBA),"Acacias, El Cazador",4,1115.3846153846155,6.446588311435908
Zona Norte (GBA),"Acacias, El Cazador",5,1160.0,6.299829176101269
Zona Norte (GBA),"Acacias, El Cazador",6,1400.0,7.228815643832246
Zona Norte (GBA),"Acacias, El Cazador",7,1000.0,5.681818181818182
Zona Norte (GBA),"Acassuso, San Isidro",1,343.3333333333333,11.222222222222221
Zona Norte (GBA),"Acassuso, San Isidro",2,450.0,11.376928046489324
Zona Norte (GBA),"Acassuso, San Isidro",3,1235.0,14.087931716524112
Zona Norte (GBA),"Acassuso, San Isidro",4,1230.5882352941176,11.989651993687357
Zona Norte (GBA),"Acassuso, San Isidro",5,1889.8,10.67797203404551
Zona Norte (GBA),"Acassuso, San Isidro",6,2700.0,9.166858457997698
Zona Norte (GBA),"Acassuso, San Isidro",7,4266.666666666667,9.395997474360826
Zona Norte (GBA),"Acassuso, San Isidro",8,5250.0,8.700205633926293
Zona Norte (GBA),"Acassuso, San Isidro",9,6500.0,12.685680332739157
Zona Norte (GBA),"Acassuso, San Isidro",11,4900.0,9.8
Zona Sur (GBA),"Adrogué, Almirante Brown",1,286.6666666666667,9.558730158730159
Zona Sur (GBA),"Adrogué, Almirante Brown",2,347.14285714285717,8.075204995505748
Zona Sur (GBA),"Adrogué, Almirante Brown",3,605.0,7.539959674828096
Zona Sur (GBA),"Adrogué, Almirante Brown",4,770.0,8.012108411301961
Zona Sur (GBA),"Adrogué, Almirante Brown",5,1250.0,6.944444444444445
Zona Norte (GBA),"Albanueva, Rincón de Milberg",3,1500.0,11.505681818181818
Zona Norte (GBA),"Albanueva, Rincón de Milberg",4,7000.0,17.5
Zona Norte (GBA),"Albanueva, Rincón de Milberg",5,6300.0,15.75
Zona Norte (GBA),"Albanueva, Rincón de Milberg",6,5400.0,10.465543941153697
Zona Norte (GBA),"Albanueva, Rincón de Milberg",7,4640.0,11.320497527963543
Zona Norte (GBA),"Araucarias, El Cazador",4,1530.0,9.231694120915678
Zona Norte (GBA),"Araucarias, El Cazador",5,1683.3333333333333,9.47348484848485
Zona Norte (GBA),"Araucarias, El Cazador",6,1400.0,8.9171974522293
Zona Norte (GBA),"Arboris Laslomas, San Isidro",1,975.0,13.928571428571427
Zona Norte (GBA),"Arboris Laslomas, San Isidro",2,740.0,14.08087027914614
Zona Norte (GBA),"Arboris Laslomas, San Isidro",3,2000.0,20.0
Zona Norte (GBA),"Arboris Laslomas, San Isidro",5,2300.0,18.4
Zona Sur (GBA),"Avellaneda, Avellaneda",2,310.7142857142857,7.465208425271373
Zona Sur (GBA),"Avellaneda, Avellaneda",3,465.38461538461536,8.072823142374173
Zona Sur (GBA),"Avellaneda, Avellaneda",4,566.6666666666666,7.314814814814814
Zona Sur (GBA),"Avellaneda, Avellaneda",6,1450.0,5.559210526315789
Zona Norte (GBA),"Ayres de Pilar, Manuel Alberti",3,1000.0,12.5
Zona Norte (GBA),"Ayres de Pilar, Manuel Alberti",4,2800.0,10.0
Zona Norte (GBA),"Ayres de Pilar, Manuel Alberti",5,3250.0,8.853125
Zona Norte (GBA),"Ayres de Pilar, Manuel Alberti",6,2800.0,8.75764157014157
Zona Norte (GBA),"Ayres de Pilar, Manuel Alberti",7,3800.0,13.768115942028986
Zona Norte (GBA),"Ayres de Pilar, Manuel Alberti",8,3500.0,9.469934640522876
Zona Norte (GBA),"Bahía Grande, Nordelta",1,800.0,18.695652173913043
Zona Norte (GBA),"Bahía Grande, Nordelta",2,1005.3846153846154,17.27183414163392
Zona Norte (GBA),"Bahía Grande, Nordelta",3,1180.0,12.923825546561833
Zona Norte (GBA),"Bahía Grande, Nordelta",4,2.0,0.012738853503184714
Zona Sur (GBA),"Banfield, Lomas de Zamora",1,267.0,8.665743284493285
Zona Sur (GBA),"Banfield, Lomas de Zamora",2,354.0,8.356998401478638
Zona Sur (GBA),"Banfield, Lomas de Zamora",3,430.7142857142857,6.169985460625854
Zona Sur (GBA),"Banfield, Lomas de Zamora",5,2150.0,4.989205526770293
Zona Sur (GBA),"Banfield, Lomas de Zamora",6,1200.0,4.0
Zona Sur (GBA),"Banfield, Lomas de Zamora",10,800.0,4.444444444444445
Zona Norte (GBA),"Barbarita, General Pacheco",4,2500.0,12.077294685990339
Zona Norte (GBA),"Barbarita, General Pacheco",5,2500.0,12.077294685990339
Zona Norte (GBA),"Barbarita, General Pacheco",7,2200.0,9.161425576519918
Zona Norte (GBA),"Barrancas del Lago, Nordelta",4,2200.0,10.476190476190476
Zona Norte (GBA),"Barrancas del Lago, Nordelta",5,2800.0,8.446537323028062
Zona Norte (GBA),"Barrancas del Lago, Nordelta",7,2830.0,8.95952380952381
Zona Norte (GBA),"Barrio El Aljibe, Manzanares",4,1100.0,7.330917874396135
Zona Norte (GBA),"Barrio El Aljibe, Manzanares",5,1200.0,7.775891341256367
Zona Norte (GBA),"Barrio El Aljibe, Manzanares",6,1400.0,7.174565996142188
Zona Sur (GBA),"Barrio Privado Terralagos, Canning",2,900.0,18.705962059620596
Zona Sur (GBA),"Barrio Privado Terralagos, Canning",3,1600.0,18.125
Zona Sur (GBA),"Barrio Privado Terralagos, Canning",4,2185.714285714286,22.307587149692413
Zona Sur (GBA),"Barrio Privado Terralagos, Canning",5,3557.1428571428573,12.392150575972199
Zona Sur (GBA),"Barrio Privado Terralagos, Canning",6,4066.6666666666665,13.945135566188197
Zona Sur (GBA),"Barrio Privado Terralagos, Canning",7,4175.0,12.792872536945813
Zona Sur (GBA),"Barrio Privado Terralagos, Canning",8,3990.0,9.851851851851851
Zona Norte (GBA),"Beccar Plaza, San Isidro",2,700.0,12.53382885458357
Zona Norte (GBA),"Beccar Plaza, San Isidro",3,1150.0,15.51012753188297
Zona Norte (GBA),"Beccar Plaza, San Isidro",4,1175.0,9.791666666666668
Zona Norte (GBA),"Bella Vista, San Miguel",2,320.0,6.4
Zona Norte (GBA),"Bella Vista, San Miguel",3,1260.0,8.627112827112827
Zona Norte (GBA),"Bella Vista, San Miguel",4,883.3333333333334,6.079323513366067
Zona Norte (GBA),"Bella Vista, San Miguel",5,1933.3333333333333,9.577342047930282
Zona Norte (GBA),"Bella Vista, San Miguel",6,1600.0,6.4
Zona Norte (GBA),"Bella Vista, San Miguel",7,4000.0,5.0
Zona Norte (GBA),"Belén de Escobar, Escobar",1,440.0,12.052631578947368
Zona Norte (GBA),"Belén de Escobar, Escobar",2,308.8888888888889,7.850428904505272
Zona Norte (GBA),"Belén de Escobar, Escobar",3,625.0,8.924145299145298
Zona Norte (GBA),"Belén de Escobar, Escobar",4,1150.0,5.610423634336678
Zona Norte (GBA),"Belén de Escobar, Escobar",5,950.0,5.815048270116633
Zona Norte (GBA),"Belén de Escobar, Escobar",6,2400.0,10.714285714285714
Zona Norte (GBA),"Belén de Escobar, Escobar",7,1000.0,3.6101083032490973
Zona Norte (GBA),"Belén de Escobar, Escobar",8,7000.0,19.444444444444443
Zona Norte (GBA),"Benavidez, Tigre",3,775.0,10.738095238095237
Zona Norte (GBA),"Benavidez, Tigre",5,1150.0,7.574404761904762
Zona Norte (GBA),"Benavidez, Tigre",8,8500.0,17.0
Zona Norte (GBA),"Benavidez, Tigre",11,5500.0,10.0
Zona Sur (GBA),"Berazategui, Berazategui",1,250.0,9.21875
Zona Sur (GBA),"Berazategui, Berazategui",2,248.33333333333334,5.4634920634920645
Zona Sur (GBA),"Berazategui, Berazategui",4,1600.0,6.530612244897959
Zona Sur (GBA),"Berazategui, Berazategui",5,4500.0,22.5
Zona Sur (GBA),"Berazategui, Berazategui",6,2500.0,8.333333333333334
Zona Sur (GBA),"Berazategui, GBA Sur",1,265.0,7.25
Zona Sur (GBA),"Berazategui, GBA Sur",2,700.0,12.727272727272727
Zona Sur (GBA),"Berazategui, GBA Sur",3,993.3333333333334,7.231481481481481
Zona Sur (GBA),"Berazategui, GBA Sur",4,2483.3333333333335,12.798644174062972
Zona Sur (GBA),"Berazategui, GBA Sur",7,1300.0,4.333333333333333
Zona Sur (GBA),"Berazategui, GBA Sur",8,2200.0,7.333333333333333
Zona Sur (GBA),"Bernal Este, Quilmes",1,313.75,8.78314393939394
Zona Sur (GBA),"Bernal Este, Quilmes",2,344.1666666666667,7.368253968253968
Zona Sur (GBA),"Bernal Este, Quilmes",3,420.0,6.009760334879579
Zona Sur (GBA),"Bernal Este, Quilmes",4,565.0,6.213768115942029
Zona Sur (GBA),"Bernal Este, Quilmes",5,1430.0,5.4228035148004174
Zona Norte (GBA),"Boca Raton, Pilar",1,600.0,17.647058823529413
Zona Norte (GBA),"Boca Raton, Pilar",2,450.0,11.25
Zona Norte (GBA),"Boca Raton, Pilar",5,1101.25,3.9188701923076925
Zona Norte (GBA),"Boca Raton, Pilar",6,958.3333333333334,4.739057239057239
Zona Norte (GBA),"Bosque Chico, Pilar",5,2300.0,7.666666666666667
Zona Norte (GBA),"Bosque Chico, Pilar",6,2300.0,7.666666666666667
Zona Norte (GBA),"Bosque Chico, Pilar",7,2300.0,7.666666666666667
Zona Norte (GBA),"Boulogne Sur Mer, San Isidro",2,350.0,7.226056945642796
Zona Norte (GBA),"Boulogne Sur Mer, San Isidro",3,640.0,8.42282913165266
Zona Norte (GBA),"Boulogne Sur Mer, San Isidro",4,862.0,7.065573770491803
Zona Norte (GBA),"Boulogne Sur Mer, San Isidro",5,1783.3333333333333,7.360733774526878
Zona Norte (GBA),"Boulogne Sur Mer, San Isidro",6,2100.0,6.5625
Zona Norte (GBA),"Boulogne Sur Mer, San Isidro",7,1650.0,6.979166666666667
Zona Norte (GBA),"Bouquet, Pilar",2,1200.0,17.747252747252748
Zona Norte (GBA),"Bouquet, Pilar",3,1588.888888888889,15.53431978852147
Zona Norte (GBA),"Bouquet, Pilar",4,2454.1666666666665,15.432561768422625
Zona Norte (GBA),"Buen Retiro, Pilar",5,1140.0,4.614035087719298
Zona Norte (GBA),"Buen Retiro, Pilar",6,1125.0,3.9792409577177787
Zona Norte (GBA),"Buen Retiro, Pilar",7,1300.0,4.56140350877193
Zona Norte (GBA),"Buen Retiro, Pilar",9,1700.0,7.264957264957265
Zona Sur (GBA),"Burzaco, Almirante Brown",2,190.0,6.0
Zona Sur (GBA),"Burzaco, Almirante Brown",3,390.8333333333333,4.802081895560156
Zona Sur (GBA),"Burzaco, Almirante Brown",4,741.6666666666666,6.1309523809523805
Zona Sur (GBA),"Burzaco, Almirante Brown",5,650.0,6.5
Zona Norte (GBA),"Béccar, San Isidro",1,445.0,10.48252688172043
Zona Norte (GBA),"Béccar, San Isidro",2,494.0,10.336465850933937
Zona Norte (GBA),"Béccar, San Isidro",3,805.0,10.995320479272731
Zona Norte (GBA),"Béccar, San Isidro",4,1900.0,11.828609986504723
Zona Norte (GBA),"Béccar, San Isidro",5,1800.0,11.920529801324504
Zona Norte (GBA),"Béccar, San Isidro",6,1900.0,6.636097820308347
Zona Norte (GBA),"Cabos del Lago, Nordelta",5,5000.0,12.905825773017332
Zona Norte (GBA),"Cabos del Lago, Nordelta",6,5400.0,15.000162478733632
Zona Norte (GBA),"Cabos del Lago, Nordelta",7,4000.0,10.526315789473685
Zona Norte (GBA),"Cabos del Lago, Nordelta",8,5000.0,12.72264631043257
Zona Norte (GBA),"Cabos del Lago, Nordelta",9,8000.0,17.24137931034483
Zona Norte (GBA),"Cabos del Lago, Nordelta",10,6500.0,10.76158940397351
Zona Norte (GBA),"Campana, GBA Norte",1,885.0,22.125
Zona Norte (GBA),"Campana, GBA Norte",2,500.0,11.11111111111111
Zona Norte (GBA),"Campana, GBA Norte",4,750.0,5.9523809523809526
Zona Norte (GBA),"Campana, GBA Norte",6,1400.0,4.414706281372948
Zona Norte (GBA),"Campana, GBA Norte",7,2300.0,6.388888888888889
Zona Norte (GBA),"Campo Grande, Pilar",4,900.0,6.428571428571429
Zona Norte (GBA),"Campo Grande, Pilar",5,2450.0,10.226382770435633
Zona Norte (GBA),"Campo Grande, Pilar",6,2200.0,9.691629955947137
Zona Norte (GBA),"Campo Grande, Pilar",8,1900.0,6.031746031746032
Zona Norte (GBA),"Campo Grande, Pilar",9,1700.0,5.379746835443038
Zona Oeste (GBA),"Campos de Alvarez, Francisco Alvarez",4,1525.0,7.967914438502674
Zona Oeste (GBA),"Campos de Alvarez, Francisco Alvarez",5,1600.0,6.945141065830721
Zona Oeste (GBA),"Campos de Alvarez, Francisco Alvarez",6,1600.0,4.2105263157894735
Zona Sur (GBA),"Canning, Esteban Echeverría",1,380.0,15.2
Zona Sur (GBA),"Canning, Esteban Echeverría",2,521.4285714285714,8.866120218579235
Zona Sur (GBA),"Canning, Esteban Echeverría",3,616.6666666666666,9.158765696566384
Zona Sur (GBA),"Canning, Esteban Echeverría",4,1154.3125,7.504814275801409
Zona Sur (GBA),"Canning, Esteban Echeverría",5,1386.3636363636363,7.331997889529387
Zona Sur (GBA),"Canning, Esteban Echeverría",6,1560.0,6.782175622542596
Zona Sur (GBA),"Canning, Esteban Echeverría",7,3000.0,6.666666666666667
Zona Sur (GBA),"Canning, Ezeiza",1,423.3333333333333,13.757327976682816
Zona Sur (GBA),"Canning, Ezeiza",2,486.0967741935484,9.21096018443626
Zona Sur (GBA),"Canning, Ezeiza",3,698.8235294117648,8.550513897304766
Zona Sur (GBA),"Canning, Ezeiza",4,1113.5208333333333,7.44656391854654
Zona Sur (GBA),"Canning, Ezeiza",5,1900.0,8.585027876975722
Zona Sur (GBA),"Canning, Ezeiza",6,2533.3333333333335,10.357142857142858
Zona Sur (GBA),"Canning, Ezeiza",7,3166.6666666666665,9.770878385336218
Zona Norte (GBA),"Carpinchos, Nordelta",4,3066.6666666666665,12.55489679402723
Zona Norte (GBA),"Carpinchos, Nordelta",5,3033.3333333333335,11.179585613547877
Zona Norte (GBA),"Carpinchos, Nordelta",6,3100.0,13.478260869565217
Zona Oeste (GBA),"Caseros, Tres de Febrero",1,271.25,8.791412821986162
Zona Oeste (GBA),"Caseros, Tres de Febrero",2,315.5263157894737,8.05293624556753
Zona Oeste (GBA),"Caseros, Tres de Febrero",3,412.3076923076923,7.33453992588608
Zona Oeste (GBA),"Caseros, Tres de Febrero",4,750.0,7.5
Zona Norte (GBA),"Castaños - La Balconada, Nordelta",2,850.0,16.67399718508093
Zona Norte (GBA),"Castaños - La Balconada, Nordelta",5,1850.0,15.546218487394958
Zona Oeste (GBA),"Castelar, Morón",1,254.44444444444446,7.907029955641068
Zona Oeste (GBA),"Castelar, Morón",2,366.1363636363636,8.735538666807356
Zona Oeste (GBA),"Castelar, Morón",3,621.0,9.393618266978923
Zona Oeste (GBA),"Castelar, Morón",4,965.0,8.041666666666666
Zona Oeste (GBA),"Castelar, Morón",5,1400.0,5.0
Zona Oeste (GBA),"Castelar, Morón",6,900.0,8.411214953271028
Zona Sur (GBA),"Casuarinas Premium, Presidente Perón",3,463.8,8.23932400932401
Zona Sur (GBA),"Casuarinas Premium, Presidente Perón",5,1500.0,7.317073170731708
Zona Sur (GBA),"Centro, Quilmes",1,390.0,6.482662886171657
Zona Sur (GBA),"Centro, Quilmes",2,317.5,7.300198189323576
Zona Sur (GBA),"Centro, Quilmes",3,490.0,7.405797101449275
Zona Sur (GBA),"Centro, Quilmes",4,1100.0,7.857142857142857
Zona Sur (GBA),"City Bell, La Plata",2,606.6666666666666,10.648437616477292
Zona Sur (GBA),"City Bell, La Plata",3,730.7142857142857,7.976741373984294
Zona Sur (GBA),"City Bell, La Plata",4,1114.2857142857142,7.964432107153712
Zona Sur (GBA),"City Bell, La Plata",5,1150.0,7.176282051282051
Zona Sur (GBA),"City Bell, La Plata",7,1107.5,5.1274516159904175
Zona Sur (GBA),"City Bell, La Plata",8,3200.0,5.333333333333333
Zona Oeste (GBA),"Ciudad Evita, La Matanza",1,250.0,6.578947368421052
Zona Oeste (GBA),"Ciudad Evita, La Matanza",2,302.5,5.714285714285714
Zona Oeste (GBA),"Ciudad Evita, La Matanza",3,260.0,6.5
Zona Oeste (GBA),"Ciudad Evita, La Matanza",4,380.0,5.846153846153846
Zona Oeste (GBA),"Ciudad Evita, La Matanza",5,950.0,4.634146341463414
Zona Oeste (GBA),"Ciudad Evita, La Matanza",6,3500.0,14.0
Zona Oeste (GBA),"Ciudad Jardín Lomas del Palomar, Tres de Febrero",1,233.33333333333334,6.766774891774891
Zona Oeste (GBA),"Ciudad Jardín Lomas del Palomar, Tres de Febrero",3,575.0,6.988224864937194
Zona Oeste (GBA),"Ciudad Jardín Lomas del Palomar, Tres de Febrero",4,765.0,7.451298701298701
Zona Oeste (GBA),"Ciudadela, Tres de Febrero",1,253.33333333333334,6.5353535353535355
Zona Oeste (GBA),"Ciudadela, Tres de Febrero",2,290.0,7.178619528619529
Zona Oeste (GBA),"Ciudadela, Tres de Febrero",3,300.0,5.313479623824451
Zona Oeste (GBA),"Ciudadela, Tres de Febrero",4,580.0,8.055555555555555
Zona Oeste (GBA),"Country Club Banco Provincia, Francisco Alvarez",3,650.0,5.538427490745212
Zona Oeste (GBA),"Country Club Banco Provincia, Francisco Alvarez",5,3537.5,18.126219991789046
Zona Oeste (GBA),"Country Club Banco Provincia, Francisco Alvarez",6,2533.3333333333335,11.806241023632326
Zona Norte (GBA),"Del Viso, Pilar",2,530.0,9.24685534591195
Zona Norte (GBA),"Del Viso, Pilar",3,966.6666666666666,11.19047619047619
Zona Norte (GBA),"Del Viso, Pilar",4,1550.0,11.06788380701424
Zona Norte (GBA),"Del Viso, Pilar",5,2200.0,9.290060851926977
Zona Norte (GBA),"Del Viso, Pilar",6,3400.0,11.333333333333334
Zona Norte (GBA),"Del Viso, Pilar",7,8000.0,10.0
Zona Norte (GBA),"Derqui, Pilar",1,300.0,10.714285714285714
Zona Norte (GBA),"Derqui, Pilar",2,526.6666666666666,8.158192090395481
Zona Norte (GBA),"Derqui, Pilar",3,633.3333333333334,7.93906093906094
Zona Norte (GBA),"Derqui, Pilar",4,945.0,8.167623951937678
Zona Sur (GBA),"Don Bosco, Quilmes",1,275.0,8.714285714285715
Zona Sur (GBA),"Don Bosco, Quilmes",2,350.0,7.777777777777778
Zona Sur (GBA),"Don Bosco, Quilmes",3,891.6666666666666,12.390648567119156
Zona Sur (GBA),"Don Bosco, Quilmes",4,466.6666666666667,3.701174362682997
Zona Norte (GBA),"Don Torcuato, Tigre",3,500.0,10.0
Zona Norte (GBA),"Don Torcuato, Tigre",4,1325.0,7.916666666666667
Zona Norte (GBA),"Don Torcuato, Tigre",5,1500.0,6.117647058823529
Zona Norte (GBA),"Don Torcuato, Tigre",6,1700.0,4.634146341463414
Zona Norte (GBA),"Don Torcuato, Tigre",7,1600.0,3.8095238095238093
Zona Norte (GBA),"El Cantón / Golf, El Cazador",4,1750.0,7.6006944444444455
Zona Norte (GBA),"El Cantón / Golf, El Cazador",5,1582.2222222222222,6.349239356149024
Zona Norte (GBA),"El Cantón / Golf, El Cazador",6,1860.0,6.687921839073408
Zona Norte (GBA),"El Cantón / Golf, El Cazador",7,2200.0,5.670103092783505
Zona Norte (GBA),"El Cantón / Islas, El Cazador",4,1361.111111111111,7.198343079922028
Zona Norte (GBA),"El Cantón / Islas, El Cazador",5,1420.0,6.741241212824703
Zona Norte (GBA),"El Cantón / Islas, El Cazador",6,1833.3333333333333,7.149744929700137
Zona Norte (GBA),"El Cantón / Islas, El Cazador",8,1300.0,3.611111111111111
Zona Norte (GBA),"El Cantón / Islas, El Cazador",9,3000.0,7.633587786259542
Zona Norte (GBA),"El Cantón / Norte, El Cazador",3,900.0,4.5
Zona Norte (GBA),"El Cantón / Norte, El Cazador",4,1197.0,6.44342105263158
Zona Norte (GBA),"El Cantón / Norte, El Cazador",6,2145.0,7.762159722532823
Zona Norte (GBA),"El Cantón / Norte, El Cazador",9,2000.0,6.666666666666667
Zona Norte (GBA),"El Cantón, El Cazador",3,1000.0,5.434782608695652
Zona Norte (GBA),"El Cantón, El Cazador",4,1393.125,7.001174174140354
Zona Norte (GBA),"El Cantón, El Cazador",5,1592.857142857143,8.099380799762598
Zona Norte (GBA),"El Cantón, El Cazador",6,1539.0,6.199469215969216
Zona Norte (GBA),"El Cantón, El Cazador",7,1900.0,4.896907216494846
Zona Norte (GBA),"El Encuentro, General Pacheco",6,2855.5555555555557,10.635198357087411
Zona Norte (GBA),"El Encuentro, General Pacheco",7,4150.0,12.037037037037038
Zona Norte (GBA),"El Golf, Nordelta",5,6575.0,15.309209217975063
Zona Norte (GBA),"El Golf, Nordelta",6,8100.0,17.913799123745864
Zona Norte (GBA),"El Golf, Nordelta",7,7255.555555555556,14.936475941766004
Zona Norte (GBA),"El Golf, Nordelta",8,5900.0,12.291666666666666
Zona Norte (GBA),"El Golf, Nordelta",10,8500.0,16.96613545816733
Zona Sur (GBA),"El Lauquen, San Vicente",4,1387.5,8.111468886576986
Zona Sur (GBA),"El Lauquen, San Vicente",6,2500.0,8.012820512820513
Zona Sur (GBA),"El Lauquen, San Vicente",10,3500.0,5.147058823529412
Zona Norte (GBA),"El Naudir, El Cazador",4,1198.888888888889,6.731112852118021
Zona Norte (GBA),"El Naudir, El Cazador",5,1300.0,7.108035712161043
Zona Norte (GBA),"El Palmar, Nordelta",1,370.0,10.773448773448772
Zona Norte (GBA),"El Palmar, Nordelta",2,628.75,10.900462962962964
Zona Norte (GBA),"El Palmar, Nordelta",3,848.75,12.20472666105361
Zona Norte (GBA),"El Palmar, Nordelta",4,1226.6666666666667,12.409112159462792
Zona Oeste (GBA),"El Palomar, Morón",1,260.0,8.141650422352177
Zona Oeste (GBA),"El Palomar, Morón",3,480.0,4.8
Zona Oeste (GBA),"El Palomar, Morón",4,420.0,4.9411764705882355
Zona Oeste (GBA),"El Palomar, Morón",7,750.0,4.3604651162790695
Zona Norte (GBA),"El Yacht, Nordelta",4,5900.0,14.75
Zona Norte (GBA),"El Yacht, Nordelta",5,6310.0,16.73543248699884
Zona Norte (GBA),"El Yacht, Nordelta",6,7528.571428571428,17.140036026830156
Zona Norte (GBA),"El Yacht, Nordelta",7,7000.0,15.497799779977997
Zona Norte (GBA),"El Yacht, Nordelta",8,7000.0,16.321804284981738
Zona Norte (GBA),"Escobar, GBA Norte",1,485.0,12.577597840755736
Zona Norte (GBA),"Escobar, GBA Norte",2,290.0,7.25
Zona Norte (GBA),"Escobar, GBA Norte",3,500.0,10.0
Zona Norte (GBA),"Escobar, GBA Norte",4,2000.0,9.024725274725276
Zona Norte (GBA),"Escobar, GBA Norte",5,1550.0,6.798644659151906
